influenza_num,ave_C,min_C,max_C,ave_ws,ave_rh,ave_hpa,daily_precipitation,SO2,NO2,CO,PM2_5,PM10,O38h,AQI
442,2.0,-3.9,7.6,1.6,50,965.8,0.0,95.0,79.0,4.0,165.0,298.0,20.0,215.0
517,8.2,4.6,12.5,3.3,24,972.3,0.0,40.0,37.0,1.8,38.0,123.0,34.0,87.0
505,4.6,2.6,8.1,2.2,41,977.9,0.0,37.0,33.0,1.4,28.0,75.0,33.0,63.0
607,2.6,-2.5,8.6,1.9,64,980.3,0.0,41.0,42.0,2.0,62.0,128.0,32.0,89.0
437,5.1,1.2,11.3,1.4,49,983.3,0.0,42.0,51.0,2.2,62.0,136.0,28.0,93.0
499,3.1,-1.5,9.1,1.7,51,981.0,0.0,55.0,61.0,2.5,79.0,173.0,19.0,112.0
338,2.4,-2.8,9.4,1.0,58,978.5,0.0,64.0,66.0,3.2,122.0,239.0,26.0,160.0
371,2.4,-3.1,8.7,1.2,57,979.1,0.0,72.0,82.0,3.6,156.0,285.0,23.0,206.0
485,4.0,-1.2,8.3,2.8,51,978.9,0.0,75.0,75.0,3.7,174.0,313.0,25.0,224.0
460,2.4,-1.2,5.7,2.5,65,977.0,0.0,61.0,60.0,3.4,144.0,282.0,18.0,192.0
480,1.5,-2.5,6.3,0.9,73,979.2,0.0,58.0,64.0,4.0,191.0,331.0,18.0,241.0
433,2.2,-2.6,7.9,1.6,69,979.2,0.0,51.0,62.0,3.7,197.0,328.0,32.0,247.0
282,2.5,-3.4,9.8,1.3,56,981.9,0.0,47.0,58.0,3.4,97.0,186.0,32.0,128.0
342,1.6,-0.7,5.1,3.6,50,981.7,0.0,58.0,51.0,2.6,67.0,138.0,15.0,94.0
298,4.5,-1.1,12.2,2.8,57,980.7,0.0,32.0,44.0,2.4,44.0,100.0,41.0,75.0
471,2.6,-2.9,9.9,1.3,47,974.2,0.0,64.0,70.0,3.2,74.0,177.0,18.0,114.0
401,7.5,1.5,15.4,3.3,35,973.7,0.0,47.0,47.0,2.3,54.0,137.0,47.0,94.0
470,5.2,-0.2,10.8,2.6,25,979.7,0.0,27.0,37.0,1.6,21.0,87.0,48.0,69.0
374,1.8,-2.0,7.0,1.9,40,973.5,0.0,58.0,52.0,2.2,56.0,121.0,28.0,86.0
355,2.1,-3.1,8.3,1.4,49,968.2,0.0,74.0,69.0,3.0,101.0,200.0,24.0,133.0
301,4.8,2.3,8.5,2.3,53,970.4,0.0,90.0,66.0,3.2,133.0,251.0,20.0,176.0
342,1.3,0.2,4.3,1.8,84,976.0,0.0,48.0,54.0,3.3,161.0,302.0,10.0,211.0
449,3.0,-0.2,5.6,1.7,77,976.3,0.0,61.0,61.0,3.5,187.0,348.0,18.0,237.0
377,1.1,-1.8,5.1,5.8,76,979.2,1.1,48.0,46.0,2.8,107.0,195.0,13.0,140.0
373,-3.0,-3.8,-1.4,4.3,83,979.1,1.5,42.0,31.0,2.1,42.0,71.0,25.0,61.0
297,-0.7,-4.0,3.7,1.6,69,983.1,0.0,47.0,31.0,2.3,46.0,85.0,40.0,68.0
389,-1.3,-3.2,1.3,1.8,58,984.6,0.0,39.0,35.0,2.2,32.0,70.0,33.0,60.0
259,-1.2,-2.5,0.6,1.7,78,985.3,0.7,43.0,36.0,2.3,60.0,102.0,21.0,82.0
285,-0.9,-3.9,2.6,2.5,74,981.0,0.0,53.0,44.0,2.8,110.0,178.0,27.0,144.0
408,-0.4,-2.8,3.1,1.6,67,980.0,0.0,64.0,50.0,3.2,132.0,214.0,18.0,173.0
394,1.1,-3.1,6.6,1.4,69,984.9,0.0,60.0,58.0,3.6,152.0,244.0,24.0,202.0
394,3.6,1.0,7.9,1.1,53,986.8,0.0,41.0,49.0,2.9,90.0,149.0,48.0,119.0
329,2.6,-0.5,7.2,1.3,43,985.1,0.0,42.0,49.0,2.5,49.0,101.0,40.0,76.0
296,2.1,-3.6,8.6,1.2,47,977.3,0.0,45.0,52.0,2.7,57.0,116.0,37.0,83.0
267,5.5,2.6,10.1,2.8,39,980.9,0.0,35.0,34.0,2.0,32.0,78.0,57.0,64.0
265,3.3,-1.6,8.9,4.6,43,979.8,0.0,42.0,40.0,2.2,40.0,99.0,45.0,75.0
455,3.1,-1.3,8.3,2.7,41,979.3,0.0,57.0,47.0,2.6,55.0,122.0,34.0,86.0
384,5.6,-0.3,12.6,3.3,49,973.8,0.0,43.0,45.0,2.9,74.0,144.0,57.0,99.0
468,9.3,3.5,17.2,2.3,36,971.0,0.0,35.0,44.0,2.8,45.0,138.0,50.0,94.0
312,8.7,1.5,18.4,3.1,32,968.9,0.0,36.0,48.0,2.9,44.0,133.0,51.0,
340,7.6,1.0,13.8,2.1,32,968.4,0.0,48.0,49.0,2.9,52.0,139.0,57.0,95.0
204,7.8,4.2,11.7,1.8,39,963.1,0.0,60.0,53.0,3.3,92.0,186.0,26.0,122.0
255,11.9,7.5,17.3,3.7,29,971.2,0.0,25.0,30.0,2.1,39.0,144.0,57.0,97.0
367,9.9,4.4,16.5,1.9,30,972.7,0.0,26.0,31.0,2.2,33.0,92.0,58.0,71.0
208,7.3,1.1,15.2,1.9,34,968.4,0.0,44.0,42.0,2.5,56.0,129.0,67.0,90.0
190,8.3,6.8,10.2,5.2,50,972.3,0.0,48.0,31.0,2.4,88.0,202.0,51.0,126.0
156,7.2,5.5,9.6,5.2,57,970.9,0.0,32.0,19.0,2.0,74.0,142.0,62.0,99.0
170,4.0,2.0,6.6,3.7,77,971.1,1.2,23.0,22.0,2.1,70.0,106.0,38.0,94.0
185,7.3,1.3,15.9,2.4,65,972.3,0.0,22.0,27.0,2.2,77.0,134.0,64.0,103.0
258,3.7,1.4,11.3,4.2,33,975.0,0.0,22.0,17.0,1.7,43.0,200.0,47.0,125.0
259,5.1,0.9,11.3,2.0,40,971.1,0.0,32.0,26.0,1.9,49.0,158.0,50.0,104.0
262,5.7,0.5,11.4,1.7,57,966.9,0.0,36.0,36.0,2.5,68.0,165.0,54.0,108.0
480,8.6,2.5,14.9,2.3,43,969.8,0.0,24.0,31.0,2.1,45.0,134.0,63.0,91.0
370,7.4,3.6,11.4,4.7,34,968.5,0.0,48.0,31.0,2.5,63.0,163.0,46.0,107.0
388,6.0,3.5,10.6,6.1,47,971.7,0.0,29.0,25.0,2.2,52.0,126.0,49.0,88.0
290,4.1,0.6,9.3,3.0,66,980.8,0.2,20.0,24.0,2.0,57.0,105.0,42.0,78.0
305,4.5,-1.7,12.0,1.2,43,976.8,0.0,27.0,38.0,2.2,33.0,78.0,39.0,64.0
458,8.0,1.4,16.0,1.8,40,968.3,0.0,28.0,32.0,2.1,42.0,104.0,56.0,77.0
337,7.3,3.5,12.4,3.1,19,974.8,0.0,17.0,18.0,1.2,36.0,179.0,61.0,115.0
450,5.1,4.1,7.4,3.9,36,973.3,0.0,29.0,25.0,1.4,30.0,83.0,42.0,67.0
257,1.8,0.0,4.8,2.5,81,975.7,1.4,21.0,28.0,1.6,57.0,93.0,34.0,78.0
318,4.7,0.4,11.1,1.3,67,972.9,0.0,28.0,47.0,1.9,74.0,120.0,54.0,99.0
250,6.5,0.9,13.4,1.4,62,969.4,0.0,30.0,52.0,2.1,85.0,150.0,70.0,113.0
231,11.4,6.2,19.0,1.7,48,971.8,0.0,28.0,53.0,2.0,68.0,130.0,73.0,92.0
389,9.9,7.7,14.7,3.3,42,979.0,0.0,33.0,37.0,1.4,36.0,105.0,55.0,78.0
458,6.2,4.3,9.7,4.5,50,980.7,0.0,41.0,33.0,1.5,52.0,125.0,35.0,88.0
363,8.6,4.1,15.4,1.7,56,977.0,0.0,34.0,42.0,1.7,54.0,124.0,58.0,87.0
200,10.1,3.7,19.4,1.5,51,967.9,0.0,36.0,59.0,2.0,73.0,154.0,72.0,102.0
310,13.3,7.9,20.3,2.2,48,968.3,0.0,47.0,61.0,2.1,77.0,170.0,101.0,110.0
305,14.4,9.7,20.1,2.2,33,971.2,0.0,43.0,52.0,1.7,77.0,191.0,85.0,121.0
309,12.1,9.4,16.1,1.5,46,967.7,0.0,52.0,72.0,2.2,113.0,256.0,42.0,153.0
405,13.5,6.8,20.5,1.4,53,963.6,0.0,43.0,71.0,2.5,136.0,284.0,106.0,180.0
395,15.3,13.6,18.8,2.4,60,963.2,0.0,40.0,69.0,2.3,109.0,247.0,33.0,149.0
416,10.0,7.5,13.5,2.5,82,968.2,13.3,16.0,30.0,1.6,55.0,98.0,48.0,75.0
330,10.3,9.8,11.7,1.5,89,971.2,8.2,17.0,31.0,1.7,43.0,73.0,30.0,62.0
305,12.3,8.7,18.5,2.1,71,975.0,0.0,17.0,27.0,1.4,27.0,58.0,68.0,54.0
260,13.3,8.1,19.4,2.2,64,971.5,0.0,20.0,40.0,1.4,37.0,95.0,70.0,73.0
305,13.6,9.7,18.7,2.7,57,971.9,0.0,24.0,42.0,1.6,57.0,132.0,47.0,91.0
400,12.2,10.5,14.7,2.6,81,978.3,2.3,14.0,27.0,1.4,31.0,59.0,55.0,55.0
285,8.6,8.0,11.9,2.0,82,980.0,5.0,20.0,42.0,1.8,68.0,134.0,16.0,
330,7.9,6.5,9.9,3.8,92,977.1,12.4,13.0,36.0,1.6,53.0,79.0,33.0,73.0
326,8.9,6.6,11.8,3.3,80,981.1,0.0,15.0,31.0,1.4,39.0,58.0,46.0,55.0
311,10.3,8.3,13.5,1.8,81,977.5,0.0,18.0,36.0,1.7,58.0,97.0,37.0,79.0
271,13.1,7.1,20.6,2.4,69,971.0,0.0,18.0,41.0,1.8,40.0,104.0,69.0,77.0
303,17.4,12.1,23.6,3.0,55,963.2,0.0,26.0,43.0,2.0,65.0,180.0,95.0,115.0
456,17.9,13.5,23.3,4.0,57,955.7,0.0,23.0,38.0,1.8,60.0,120.0,98.0,85.0
471,17.9,14.7,21.0,2.7,73,957.2,0.0,23.0,45.0,2.1,77.0,154.0,54.0,103.0
478,12.9,8.7,19.6,6.2,84,956.4,28.2,14.0,27.0,1.8,22.0,54.0,43.0,52.0
336,11.2,7.4,17.4,1.1,81,955.7,0.4,12.0,26.0,1.8,33.0,88.0,50.0,68.0
329,12.4,8.9,17.8,3.1,83,957.2,11.1,23.0,29.0,2.5,73.0,141.0,38.0,98.0
235,11.2,10.1,12.9,2.7,91,962.7,5.2,13.0,28.0,2.1,53.0,72.0,38.0,73.0
286,12.8,9.8,17.0,1.2,75,971.6,11.8,12.0,22.0,1.6,20.0,48.0,73.0,48.0
402,10.5,9.5,14.3,0.8,74,976.2,2.4,15.0,25.0,1.6,25.0,53.0,59.0,52.0
471,10.3,7.4,14.4,3.1,75,978.5,0.0,18.0,30.0,1.7,48.0,81.0,67.0,
387,11.0,5.7,17.5,3.3,67,973.6,0.0,18.0,31.0,1.6,50.0,96.0,80.0,73.0
375,14.5,8.2,21.8,1.0,63,972.3,0.0,17.0,36.0,1.7,45.0,103.0,90.0,77.0
405,16.0,9.4,22.2,1.8,59,971.9,0.0,19.0,48.0,1.8,51.0,127.0,90.0,89.0
254,17.3,15.0,21.0,2.4,54,973.6,0.0,16.0,36.0,1.5,32.0,104.0,74.0,77.0
318,14.1,11.7,18.4,3.0,32,980.2,0.0,12.0,29.0,1.3,25.0,122.0,86.0,86.0
468,11.9,6.0,18.4,2.3,31,979.2,0.0,14.0,33.0,1.4,22.0,67.0,86.0,59.0
427,13.5,5.5,20.4,1.3,43,967.4,0.0,26.0,58.0,2.0,52.0,125.0,67.0,88.0
460,20.8,12.2,29.5,2.0,40,960.1,0.0,20.0,50.0,2.0,36.0,113.0,87.0,82.0
414,19.2,16.6,26.0,4.0,31,964.3,0.0,17.0,32.0,1.6,45.0,199.0,81.0,125.0
433,17.0,13.8,20.1,2.4,45,958.9,0.0,27.0,50.0,1.8,65.0,217.0,47.0,134.0
240,15.2,13.9,17.9,2.0,72,961.8,1.7,19.0,43.0,1.8,58.0,156.0,40.0,103.0
316,14.6,12.4,18.9,2.6,77,967.4,11.2,12.0,24.0,1.4,20.0,42.0,65.0,42.0
442,15.3,9.6,20.8,2.7,68,967.8,0.0,14.0,29.0,1.6,33.0,63.0,92.0,57.0
366,16.0,11.8,22.3,3.1,71,972.1,16.6,11.0,25.0,1.4,12.0,33.0,88.0,44.0
474,17.9,11.5,23.5,2.0,58,971.2,0.0,18.0,45.0,1.6,30.0,75.0,69.0,63.0
423,18.9,11.5,26.1,1.0,57,970.5,0.0,17.0,51.0,1.7,39.0,92.0,108.0,71.0
456,20.1,13.1,27.1,1.1,55,971.4,0.0,19.0,49.0,1.6,37.0,89.0,128.0,74.0
286,21.4,14.6,27.7,1.5,52,970.2,0.0,22.0,54.0,1.7,50.0,116.0,120.0,83.0
384,21.5,15.9,29.1,1.7,51,965.8,0.2,19.0,46.0,1.6,40.0,112.0,123.0,81.0
499,21.0,13.1,30.2,1.4,59,962.6,0.0,16.0,42.0,1.7,34.0,85.0,113.0,68.0
417,24.0,16.8,31.5,2.1,50,961.1,0.0,18.0,50.0,1.7,36.0,109.0,130.0,80.0
456,22.4,17.2,27.6,3.5,55,963.2,0.0,21.0,45.0,1.7,54.0,132.0,136.0,91.0
286,23.9,19.3,29.3,3.1,55,960.1,0.0,20.0,29.0,1.6,56.0,147.0,133.0,99.0
276,15.7,14.1,25.8,3.1,84,965.1,21.9,12.0,23.0,1.4,29.0,77.0,55.0,64.0
282,19.0,12.5,25.6,2.0,72,963.9,0.0,14.0,31.0,1.5,29.0,76.0,106.0,63.0
368,19.0,16.7,22.5,2.3,65,967.7,0.0,17.0,42.0,1.5,26.0,69.0,71.0,60.0
505,20.0,15.2,25.2,2.2,59,968.2,0.0,18.0,40.0,1.5,30.0,77.0,124.0,70.0
461,20.0,13.8,26.5,1.3,55,960.3,0.0,18.0,40.0,1.4,38.0,95.0,128.0,74.0
515,21.7,15.3,29.3,1.7,51,959.2,0.2,17.0,42.0,1.2,28.0,82.0,118.0,66.0
348,18.1,14.2,23.8,2.6,70,964.6,11.2,20.0,43.0,1.5,48.0,120.0,57.0,85.0
427,18.7,12.7,28.0,1.5,67,963.1,1.5,13.0,31.0,1.3,29.0,78.0,104.0,64.0
276,22.7,17.7,29.1,2.4,50,959.4,0.0,15.0,32.0,1.2,33.0,93.0,122.0,72.0
357,16.7,11.4,24.8,3.5,69,964.4,5.3,13.0,26.0,1.3,33.0,84.0,67.0,67.0
535,16.6,10.6,23.9,3.3,53,970.2,0.0,13.0,27.0,1.1,20.0,74.0,87.0,62.0
402,18.3,9.4,28.2,1.5,46,961.2,0.0,16.0,51.0,1.6,35.0,104.0,109.0,77.0
526,22.1,14.1,31.8,1.2,53,954.3,0.0,17.0,54.0,1.9,48.0,139.0,152.0,95.0
399,23.2,19.7,28.6,2.8,58,959.5,0.0,22.0,44.0,1.9,53.0,134.0,108.0,92.0
369,23.6,17.5,30.5,1.7,56,965.5,0.0,13.0,27.0,1.3,33.0,80.0,124.0,70.0
284,21.3,17.7,26.3,1.9,56,964.3,0.0,21.0,52.0,1.6,52.0,149.0,92.0,100.0
379,23.1,18.2,28.6,1.1,59,957.4,0.0,18.0,50.0,1.8,53.0,140.0,110.0,95.0
604,25.5,19.3,32.2,1.5,48,957.7,0.0,16.0,38.0,1.4,39.0,109.0,125.0,80.0
500,26.0,19.1,31.7,3.5,44,958.2,0.0,25.0,38.0,1.6,49.0,145.0,135.0,98.0
553,22.7,21.5,28.9,4.6,44,965.1,0.0,26.0,24.0,1.5,41.0,122.0,99.0,86.0
385,17.2,14.3,21.8,2.4,72,969.1,8.5,13.0,23.0,1.5,43.0,73.0,72.0,60.0
473,19.3,15.1,25.1,1.0,67,966.9,0.0,15.0,31.0,1.7,49.0,84.0,139.0,83.0
318,22.4,15.4,28.7,1.3,53,962.5,0.0,18.0,39.0,1.6,37.0,81.0,161.0,101.0
408,23.5,15.1,30.0,2.3,49,959.7,0.0,22.0,44.0,1.6,45.0,108.0,139.0,83.0
570,24.1,19.3,28.9,1.8,48,959.4,0.0,20.0,35.0,1.5,45.0,97.0,112.0,74.0
495,25.1,19.4,30.4,1.3,47,959.6,0.0,19.0,35.0,1.5,50.0,90.0,142.0,85.0
556,25.8,19.7,32.0,1.8,49,957.5,0.0,20.0,39.0,1.5,58.0,111.0,160.0,100.0
363,22.1,18.6,28.9,2.2,65,958.1,1.3,18.0,34.0,1.3,47.0,103.0,59.0,77.0
345,22.7,17.8,29.1,2.4,69,961.7,0.3,12.0,22.0,1.1,29.0,59.0,115.0,63.0
314,25.1,18.0,32.5,1.4,56,961.0,0.0,14.0,33.0,1.2,33.0,85.0,108.0,68.0
353,23.2,18.4,29.1,1.6,64,958.9,0.0,16.0,34.0,1.3,37.0,90.0,107.0,70.0
658,22.0,21.4,25.7,2.0,77,958.4,0.0,15.0,32.0,1.3,42.0,72.0,34.0,61.0
403,21.2,19.5,23.3,1.9,85,961.4,0.6,14.0,34.0,1.4,37.0,68.0,36.0,59.0
548,20.8,20.1,22.4,2.1,82,966.2,3.4,13.0,34.0,1.3,44.0,77.0,37.0,64.0
343,22.1,16.5,29.6,3.5,61,965.5,4.9,12.0,26.0,1.1,26.0,77.0,91.0,64.0
452,26.2,17.8,34.7,2.6,35,958.6,0.0,13.0,40.0,1.1,22.0,77.0,113.0,64.0
327,27.5,21.1,33.7,2.1,39,956.3,0.0,13.0,31.0,1.1,20.0,56.0,113.0,61.0
400,25.9,20.6,30.1,1.3,46,958.5,0.0,15.0,39.0,1.3,26.0,80.0,100.0,65.0
575,26.6,19.4,33.0,1.4,42,960.3,0.0,15.0,34.0,1.2,28.0,89.0,127.0,73.0
377,27.9,19.5,35.4,1.5,42,954.2,0.0,13.0,37.0,1.3,41.0,109.0,125.0,80.0
480,27.1,22.0,31.5,4.4,34,959.3,0.0,11.0,28.0,1.0,36.0,154.0,82.0,102.0
431,26.1,18.9,33.8,2.6,28,962.4,0.0,14.0,38.0,1.1,32.0,,93.0,
519,25.0,19.2,29.8,2.1,37,959.0,0.0,16.0,46.0,1.2,30.0,102.0,84.0,76.0
369,26.7,18.8,32.4,2.3,37,959.0,0.0,16.0,41.0,1.1,31.0,89.0,126.0,72.0
411,26.3,21.7,30.4,2.3,42,959.6,0.0,19.0,51.0,1.3,43.0,127.0,117.0,89.0
517,20.9,19.1,26.9,3.7,79,961.1,1.1,6.0,25.0,1.2,49.0,72.0,79.0,68.0
419,21.1,19.5,23.5,2.1,79,958.4,1.3,8.0,36.0,1.4,60.0,98.0,65.0,82.0
487,24.3,18.4,31.5,1.3,70,958.2,0.0,9.0,35.0,1.5,44.0,82.0,143.0,86.0
345,27.9,22.7,33.6,1.9,55,958.7,0.0,10.0,33.0,1.4,40.0,87.0,151.0,93.0
444,28.6,21.7,35.9,1.7,48,958.7,0.0,11.0,41.0,1.3,41.0,87.0,154.0,95.0
280,25.2,23.5,30.9,4.0,56,961.5,0.0,15.0,36.0,1.4,59.0,117.0,94.0,84.0
360,25.0,19.1,31.3,3.1,58,960.0,0.0,13.0,26.0,1.4,50.0,95.0,136.0,80.0
423,26.6,21.8,31.3,2.6,52,955.9,0.0,10.0,24.0,1.2,36.0,79.0,104.0,65.0
379,21.5,20.5,28.3,3.6,93,956.8,20.4,5.0,20.0,1.2,40.0,64.0,68.0,57.0
412,19.4,18.6,20.5,2.4,95,958.7,14.1,6.0,27.0,1.2,14.0,23.0,63.0,34.0
346,23.4,18.9,29.7,1.3,79,956.1,12.4,5.0,34.0,1.4,17.0,35.0,158.0,99.0
325,23.2,21.7,27.5,3.2,86,952.4,7.4,6.0,36.0,1.4,36.0,66.0,41.0,58.0
265,21.2,20.5,22.4,4.3,93,956.1,4.9,4.0,20.0,1.1,21.0,35.0,56.0,35.0
309,23.4,21.3,26.4,4.3,77,957.0,0.1,6.0,27.0,1.1,31.0,55.0,56.0,53.0
464,22.1,19.9,25.5,1.7,89,957.1,13.1,4.0,34.0,1.2,31.0,52.0,74.0,51.0
365,23.5,21.1,27.7,2.4,88,957.6,7.8,5.0,32.0,1.2,42.0,72.0,89.0,61.0
516,27.8,21.6,34.6,1.1,60,955.9,0.0,8.0,44.0,1.2,30.0,76.0,145.0,88.0
387,28.3,23.1,34.9,1.4,54,955.9,0.0,11.0,46.0,1.1,24.0,76.0,165.0,105.0
438,26.6,24.2,30.7,2.0,57,959.2,0.0,14.0,46.0,1.2,42.0,103.0,108.0,77.0
234,26.2,22.1,31.2,1.9,59,961.0,0.0,10.0,42.0,1.1,43.0,92.0,144.0,87.0
332,26.0,23.0,29.9,1.7,59,960.9,0.0,9.0,38.0,1.1,43.0,91.0,99.0,71.0
555,27.2,20.6,32.9,2.6,51,960.1,0.0,8.0,35.0,1.0,33.0,77.0,106.0,64.0
458,26.8,21.2,32.6,3.2,52,960.8,0.0,8.0,30.0,1.0,32.0,71.0,143.0,86.0
495,27.7,21.6,33.7,3.1,52,960.9,0.0,10.0,35.0,1.1,50.0,102.0,158.0,99.0
378,27.3,22.9,32.4,2.4,48,963.9,0.0,11.0,36.0,1.2,75.0,139.0,170.0,110.0
403,27.5,23.1,32.4,2.0,55,962.9,0.0,10.0,39.0,1.1,66.0,123.0,162.0,102.0
288,28.3,23.2,33.6,3.0,51,958.7,0.0,11.0,31.0,0.9,45.0,90.0,150.0,92.0
278,29.3,24.4,35.1,2.3,54,955.8,0.0,9.0,38.0,1.0,41.0,89.0,161.0,101.0
511,29.7,26.5,34.3,2.0,50,955.8,0.0,12.0,45.0,1.1,56.0,210.0,127.0,130.0
404,29.8,24.2,36.4,1.7,53,955.3,0.0,11.0,46.0,1.3,71.0,203.0,200.0,137.0
454,24.1,21.3,32.1,2.3,74,959.5,7.8,5.0,20.0,0.9,29.0,54.0,138.0,82.0
412,24.4,20.5,29.3,2.4,67,958.7,0.0,9.0,27.0,1.2,58.0,92.0,163.0,103.0
355,26.0,21.8,31.5,2.9,62,957.9,0.0,9.0,29.0,1.1,68.0,107.0,172.0,111.0
271,26.5,21.7,32.8,3.8,58,957.0,0.0,10.0,33.0,1.0,63.0,117.0,167.0,107.0
271,26.1,20.3,32.9,2.3,64,958.4,3.0,6.0,24.0,0.6,33.0,78.0,145.0,88.0
475,26.4,21.5,34.4,3.9,65,958.7,9.1,7.0,30.0,0.9,51.0,94.0,146.0,89.0
383,27.2,21.1,34.6,1.6,63,958.2,0.3,6.0,36.0,0.8,31.0,74.0,165.0,105.0
418,27.3,24.3,32.6,2.5,60,958.5,0.4,6.0,34.0,0.8,24.0,61.0,112.0,60.0
379,27.0,23.6,33.3,3.1,55,960.3,0.0,8.0,34.0,0.8,20.0,62.0,137.0,81.0
345,28.2,22.3,37.8,2.5,47,957.6,0.2,9.0,41.0,0.8,21.0,79.0,130.0,75.0
228,28.4,20.3,36.0,1.2,49,955.5,0.0,12.0,60.0,1.1,31.0,105.0,212.0,148.0
260,30.1,23.3,36.4,2.0,53,955.7,0.0,10.0,54.0,1.1,48.0,135.0,190.0,128.0
422,30.6,26.1,36.6,2.5,58,955.7,0.0,5.0,37.0,1.1,41.0,91.0,139.0,83.0
327,32.4,26.1,38.2,2.9,48,954.2,0.0,6.0,34.0,1.0,31.0,72.0,146.0,89.0
404,33.2,27.5,38.7,1.3,45,953.7,0.0,6.0,36.0,1.0,34.0,79.0,189.0,127.0
307,33.7,27.5,39.5,1.8,45,954.4,0.0,7.0,36.0,1.0,37.0,85.0,180.0,119.0
301,32.4,27.2,37.1,2.6,54,954.8,0.0,8.0,35.0,0.9,29.0,81.0,145.0,88.0
180,32.3,28.2,36.9,3.6,61,955.7,0.0,5.0,31.0,0.9,47.0,91.0,131.0,76.0
175,30.2,23.7,39.3,2.9,68,955.8,44.4,6.0,28.0,0.9,39.0,80.0,149.0,91.0
358,25.6,23.4,31.9,2.6,82,956.5,16.8,3.0,25.0,1.0,30.0,54.0,96.0,52.0
244,23.1,21.6,26.1,1.8,80,960.3,2.5,5.0,27.0,0.9,14.0,26.0,68.0,34.0
392,24.9,18.4,32.4,1.5,62,958.1,0.0,10.0,41.0,1.0,25.0,59.0,179.0,118.0
290,27.0,20.4,33.2,2.0,58,958.6,0.0,8.0,48.0,1.0,38.0,82.0,176.0,115.0
333,28.0,23.7,32.1,3.0,64,961.7,0.0,7.0,42.0,1.0,62.0,115.0,150.0,92.0
202,27.3,25.2,30.2,3.4,65,963.7,0.0,7.0,33.0,1.1,70.0,118.0,131.0,94.0
204,26.2,24.2,30.9,2.3,71,963.3,0.0,6.0,40.0,1.2,74.0,127.0,98.0,99.0
421,27.0,23.1,32.1,2.0,71,962.0,0.0,7.0,34.0,1.0,55.0,96.0,115.0,75.0
317,27.0,24.5,30.2,3.4,71,961.1,0.9,9.0,37.0,1.0,49.0,99.0,113.0,75.0
431,26.6,24.0,30.8,2.0,68,960.5,0.0,7.0,39.0,0.9,44.0,83.0,95.0,67.0
224,26.2,22.8,32.0,1.6,77,960.8,0.0,7.0,39.0,1.0,38.0,69.0,110.0,60.0
275,24.8,22.0,27.8,1.7,68,961.9,3.2,7.0,35.0,0.8,18.0,54.0,90.0,52.0
234,25.7,20.4,31.8,1.7,64,960.3,0.0,9.0,45.0,0.9,23.0,61.0,143.0,86.0
264,27.2,22.6,32.7,1.8,60,959.6,0.0,9.0,50.0,1.1,44.0,97.0,148.0,90.0
368,24.3,22.6,29.6,1.9,67,962.8,0.0,11.0,39.0,0.8,72.0,288.0,57.0,169.0
348,21.0,19.9,24.1,1.0,82,964.4,2.6,9.0,59.0,1.1,72.0,241.0,25.0,146.0
332,22.9,19.3,28.0,1.8,78,966.5,0.1,8.0,42.0,1.0,52.0,144.0,72.0,97.0
244,26.3,22.0,33.6,2.0,56,963.8,0.0,11.0,50.0,1.1,26.0,77.0,111.0,64.0
329,26.7,21.5,33.6,1.9,51,961.8,0.0,16.0,49.0,1.0,20.0,66.0,120.0,67.0
222,27.3,20.1,34.6,1.5,51,959.0,0.0,16.0,56.0,1.0,27.0,80.0,167.0,107.0
267,25.9,22.5,33.6,3.0,55,959.2,0.0,14.0,51.0,1.0,32.0,101.0,162.0,102.0
449,23.0,17.9,28.8,2.3,67,963.0,0.0,9.0,35.0,0.9,34.0,63.0,147.0,90.0
348,24.9,19.7,30.3,2.0,62,962.7,0.0,13.0,51.0,1.1,43.0,94.0,148.0,90.0
402,25.8,20.6,31.5,2.7,60,962.2,0.0,15.0,46.0,1.1,45.0,97.0,155.0,96.0
305,25.0,20.1,31.0,1.8,58,963.5,0.0,19.0,43.0,1.2,46.0,102.0,176.0,115.0
290,25.9,20.7,34.4,1.2,57,962.1,0.0,17.0,47.0,1.2,48.0,111.0,164.0,104.0
225,26.3,19.5,34.3,1.5,51,961.0,0.0,19.0,62.0,1.2,45.0,120.0,141.0,85.0
245,26.5,21.9,33.8,2.5,55,960.4,0.0,14.0,53.0,1.2,52.0,139.0,154.0,95.0
440,24.8,20.3,30.2,2.6,62,962.7,0.7,12.0,42.0,1.1,35.0,89.0,132.0,77.0
291,25.8,19.9,32.4,2.6,63,962.6,0.0,13.0,52.0,1.2,38.0,86.0,131.0,76.0
295,25.0,21.2,30.5,3.5,67,964.9,0.0,13.0,35.0,1.4,63.0,116.0,128.0,85.0
179,24.1,21.9,27.8,3.7,67,964.4,2.4,10.0,30.0,1.0,46.0,84.0,82.0,67.0
240,22.5,19.1,28.6,2.0,82,963.1,14.5,7.0,25.0,1.0,29.0,48.0,92.0,48.0
171,25.0,20.0,32.1,2.0,73,962.3,0.0,12.0,39.0,1.0,23.0,65.0,90.0,58.0
271,26.1,20.0,32.7,1.9,53,962.9,0.0,16.0,46.0,1.0,25.0,79.0,139.0,83.0
381,23.9,19.8,28.8,4.5,70,963.8,0.0,12.0,32.0,1.2,51.0,90.0,125.0,71.0
291,21.7,20.1,26.6,2.9,79,965.2,2.5,10.0,38.0,1.4,55.0,89.0,72.0,75.0
